arxiv_id,title,authors,year,published,updated,primary_category,categories,abstract,url,pdf_url,topic,technical_tags,technical_role,relevance,status,ai_rating,human_checked,notes,match_terms
2310.04552,Effective-One-Body Numerical-Relativity waveform model for Eccentric spin-precessing binary black hole coalescence,Xiaolin Liu; Zhoujian Cao; Zong-Hong Zhu,2023,2023-10-06,,gr-qc,gr-qc,,https://arxiv.org/abs/2310.04552,https://arxiv.org/pdf/2310.04552,EOB,nr_calibration_eobnr_seobnr_teobresums;spin_precession;eccentric_hyperbolic_scattering;data_analysis_lvkc,nr_calibration_eobnr_seobnr_teobresums,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body;EOB;SEOBNR,effective-one-body;EOB;SEOBNR
2310.13578,Effective-one-body waveforms for extreme-mass-ratio binaries: Consistency with second-order gravitational self-force quasicircular results and extension to nonprecessing spins and eccentricity,Angelica Albertini; Rossella Gamba; Alessandro Nagar; Sebastiano Bernuzzi,2023,2023-10-20,,gr-qc,gr-qc,,https://arxiv.org/abs/2310.13578,https://arxiv.org/pdf/2310.13578,EOB,foundations_hamiltonian_pn_pm;resummation_flux_waveform;nr_calibration_eobnr_seobnr_teobresums;gsf_gauge_invariants;spin_precession;eccentric_hyperbolic_scattering;emri_test_mass_teukolsky,foundations_hamiltonian_pn_pm,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body;EOB;TEOBResumS,effective-one-body;EOB;TEOBResumS
2311.11311,Actively Learning Numerical Relativity,Tomas Andrade; Rossella Gamba; Juan Trenado,2023,2023-11-19,,gr-qc,gr-qc;hep-th,,https://arxiv.org/abs/2311.11311,https://arxiv.org/pdf/2311.11311,EOB,nr_calibration_eobnr_seobnr_teobresums;data_analysis_lvkc,nr_calibration_eobnr_seobnr_teobresums,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=TEOBResumS,TEOBResumS
2311.11764,Microscopic State of BHs and an Exact One Body Method for Binary Dynamics in General Relativity,Ding-fang Zeng,2023,2023-11-20,,gr-qc,gr-qc;hep-th,,https://arxiv.org/abs/2311.11764,https://arxiv.org/pdf/2311.11764,EOB,foundations_hamiltonian_pn_pm;nr_calibration_eobnr_seobnr_teobresums,foundations_hamiltonian_pn_pm,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body,effective-one-body
2312.01478,"Double copy, Kerr-Schild gauges and the Effective-One-Body formalism",Anna Ceresole; Thibault Damour; Alessandro Nagar; Piero Rettegno,2023,2023-12-03,,gr-qc,gr-qc;hep-th,,https://arxiv.org/abs/2312.01478,https://arxiv.org/pdf/2312.01478,EOB,foundations_hamiltonian_pn_pm;eccentric_hyperbolic_scattering,foundations_hamiltonian_pn_pm,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body,effective-one-body
2401.12290,Gravitational spin-orbit coupling through the third-subleading post-Newtonian order: exploring spin-gauge flexibility,Andrea Placidi; Piero Rettegno; Alessandro Nagar,2024,2024-01-22,,gr-qc,gr-qc,,https://arxiv.org/abs/2401.12290,https://arxiv.org/pdf/2401.12290,EOB,foundations_hamiltonian_pn_pm;resummation_flux_waveform;gsf_gauge_invariants;spin_precession,foundations_hamiltonian_pn_pm,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body;EOB,effective-one-body;EOB
2402.06781,A Survey of Four Precessing Waveform Models for Binary Black Hole Systems,Jake Mac Uilliam; Sarp Akcay; Jonathan E. Thompson,2024,2024-02-09,,gr-qc,gr-qc;astro-ph.IM,,https://arxiv.org/abs/2402.06781,https://arxiv.org/pdf/2402.06781,EOB,foundations_hamiltonian_pn_pm;nr_calibration_eobnr_seobnr_teobresums;spin_precession;data_analysis_lvkc,foundations_hamiltonian_pn_pm,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=SEOBNR;TEOBResumS,SEOBNR;TEOBResumS
2402.08039,Parameter Estimation for Low-Mass Eccentric Black Hole Binaries,Katelyn J. Wagner; Richard O'Shaughnessy,2024,2024-02-12,,gr-qc,gr-qc;astro-ph.IM,,https://arxiv.org/abs/2402.08039,https://arxiv.org/pdf/2402.08039,EOB,nr_calibration_eobnr_seobnr_teobresums;spin_precession;eccentric_hyperbolic_scattering;data_analysis_lvkc,nr_calibration_eobnr_seobnr_teobresums,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=TEOBResumS,TEOBResumS
2402.08883,Analytical model of precessing binaries using post-Newtonian theory in the extreme mass-ratio limit I: General Formalism,Nicholas Loutrel; Sajal Mukherjee; Andrea Maselli; Paolo Pani,2024,2024-02-14,,gr-qc,gr-qc,,https://arxiv.org/abs/2402.08883,https://arxiv.org/pdf/2402.08883,EOB,foundations_hamiltonian_pn_pm;nr_calibration_eobnr_seobnr_teobresums;gsf_gauge_invariants;spin_precession;emri_test_mass_teukolsky,foundations_hamiltonian_pn_pm,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body,effective-one-body
2402.12342,Post-Minkowskian Theory Meets the Spinning Effective-One-Body Approach for Two-Body Scattering,Alessandra Buonanno; Gustav Uhre Jakobsen; Gustav Mogull,2024,2024-02-19,,gr-qc,gr-qc;hep-th,,https://arxiv.org/abs/2402.12342,https://arxiv.org/pdf/2402.12342,EOB,foundations_hamiltonian_pn_pm;resummation_flux_waveform;nr_calibration_eobnr_seobnr_teobresums;gsf_gauge_invariants;spin_precession;eccentric_hyperbolic_scattering;emri_test_mass_teukolsky;data_analysis_lvkc,foundations_hamiltonian_pn_pm,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body;EOB,effective-one-body;EOB
2402.19397,Testing gravitational waveforms in full General Relativity,Fabio D'Ambrosio; Francesco Gozzini; Lavinia Heisenberg; Henri Inchauspé; David Maibach; Jann Zosso,2024,2024-02-29,,gr-qc,gr-qc;astro-ph.CO;hep-ph;hep-th,,https://arxiv.org/abs/2402.19397,https://arxiv.org/pdf/2402.19397,EOB,nr_calibration_eobnr_seobnr_teobresums;spin_precession,nr_calibration_eobnr_seobnr_teobresums,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=EOB,EOB
2403.09211,Energy flux and waveforms by coalescing spinless binary system in effective one-body theory,Sheng Long; Weike Deng; Jiliang Jing,2024,2024-03-14,,gr-qc,gr-qc;hep-th,,https://arxiv.org/abs/2403.09211,https://arxiv.org/pdf/2403.09211,EOB,foundations_hamiltonian_pn_pm;resummation_flux_waveform;nr_calibration_eobnr_seobnr_teobresums;gsf_gauge_invariants;spin_precession,foundations_hamiltonian_pn_pm,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body,effective-one-body
2404.05288,"Effective-one-body waveform model for non-circularized, planar, coalescing black hole binaries: the importance of radiation reaction",Alessandro Nagar; Rossella Gamba; Piero Rettegno; Veronica Fantini; Sebastiano Bernuzzi,2024,2024-04-08,,gr-qc,gr-qc,,https://arxiv.org/abs/2404.05288,https://arxiv.org/pdf/2404.05288,EOB,foundations_hamiltonian_pn_pm;resummation_flux_waveform;nr_calibration_eobnr_seobnr_teobresums;spin_precession;eccentric_hyperbolic_scattering;data_analysis_lvkc,foundations_hamiltonian_pn_pm,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body;EOB;EOBNR;TEOBResumS,effective-one-body;EOB;EOBNR;TEOBResumS
2404.15408,"Towards efficient Effective One Body models for generic, non-planar orbits",Rossella Gamba; Danilo Chiaramello; Sayan Neogi,2024,2024-04-23,,gr-qc,gr-qc,,https://arxiv.org/abs/2404.15408,https://arxiv.org/pdf/2404.15408,EOB,foundations_hamiltonian_pn_pm;nr_calibration_eobnr_seobnr_teobresums;spin_precession;eccentric_hyperbolic_scattering,foundations_hamiltonian_pn_pm,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body;EOB,effective-one-body;EOB
2404.16599,Waveform systematics in gravitational-wave inference of signals from binary neutron star merger models incorporating higher order modes information,A. B. Yelikar; R. O' Shaughnessy; J. Lange; A. Z. Jan,2024,2024-04-25,,gr-qc,gr-qc,,https://arxiv.org/abs/2404.16599,https://arxiv.org/pdf/2404.16599,EOB,nr_calibration_eobnr_seobnr_teobresums;tides_neutron_stars;data_analysis_lvkc,nr_calibration_eobnr_seobnr_teobresums,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=TEOBResumS,TEOBResumS
2404.18875,Mapping eccentricity evolutions between numerical relativity and effective-one-body gravitational waveforms,Alice Bonino; Patricia Schmidt; Geraint Pratten,2024,2024-04-29,,gr-qc,gr-qc,,https://arxiv.org/abs/2404.18875,https://arxiv.org/pdf/2404.18875,EOB,foundations_hamiltonian_pn_pm;nr_calibration_eobnr_seobnr_teobresums;spin_precession;eccentric_hyperbolic_scattering,foundations_hamiltonian_pn_pm,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body,effective-one-body
2405.00170,Self-force framework for transition-to-plunge waveforms,Lorenzo Küchler; Geoffrey Compère; Leanne Durkan; Adam Pound,2024,2024-04-30,,gr-qc,gr-qc,,https://arxiv.org/abs/2405.00170,https://arxiv.org/pdf/2405.00170,EOB,nr_calibration_eobnr_seobnr_teobresums;gsf_gauge_invariants;spin_precession;data_analysis_lvkc,nr_calibration_eobnr_seobnr_teobresums,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body,effective-one-body
2405.01991,Gaussian orbital perturbation theory in Schwarzschild space-time in terms of elliptic functions,Oleksii Yanchyshen; Claus Lämmerzahl,2024,2024-05-03,,gr-qc,gr-qc,,https://arxiv.org/abs/2405.01991,https://arxiv.org/pdf/2405.01991,EOB,foundations_hamiltonian_pn_pm;gsf_gauge_invariants,foundations_hamiltonian_pn_pm,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body,effective-one-body
2405.15087,"Comparing eccentric waveform models based on post-Newtonian and effective-one-body approaches, over an observationally relevant parameter space",Balázs Kacskovics; Dániel Barta,2024,2024-05-23,,gr-qc,gr-qc,,https://arxiv.org/abs/2405.15087,https://arxiv.org/pdf/2405.15087,EOB,foundations_hamiltonian_pn_pm;nr_calibration_eobnr_seobnr_teobresums;spin_precession;eccentric_hyperbolic_scattering,foundations_hamiltonian_pn_pm,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body;SEOBNR,effective-one-body;SEOBNR
2405.16423,Energy flux and waveform of gravitational wave generated by coalescing slow-spinning binary system in effective one-body theory,Weike Deng; Sheng Long; Jiliang Jing,2024,2024-05-26,,gr-qc,gr-qc,,https://arxiv.org/abs/2405.16423,https://arxiv.org/pdf/2405.16423,EOB,resummation_flux_waveform;spin_precession;data_analysis_lvkc,resummation_flux_waveform,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body,effective-one-body
2405.19006,Testing eccentric corrections to the radiation-reaction force in the test-mass limit of effective-one-body models,Guglielmo Faggioli; Maarten van de Meent; Alessandra Buonanno; Aldo Gamboa; Mohammed Khalil; Gaurav Khanna,2024,2024-05-29,,gr-qc,gr-qc,,https://arxiv.org/abs/2405.19006,https://arxiv.org/pdf/2405.19006,EOB,foundations_hamiltonian_pn_pm;resummation_flux_waveform;spin_precession;eccentric_hyperbolic_scattering;emri_test_mass_teukolsky,foundations_hamiltonian_pn_pm,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body,effective-one-body
2405.19181,Post-Minkowskian Theory Meets the Spinning Effective-One-Body Approach for Bound-Orbit Waveforms,Alessandra Buonanno; Gustav Mogull; Raj Patil; Lorenzo Pompili,2024,2024-05-29,,gr-qc,gr-qc;hep-th,,https://arxiv.org/abs/2405.19181,https://arxiv.org/pdf/2405.19181,EOB,foundations_hamiltonian_pn_pm;nr_calibration_eobnr_seobnr_teobresums;spin_precession;eccentric_hyperbolic_scattering;data_analysis_lvkc,foundations_hamiltonian_pn_pm,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body;EOB;SEOBNR,effective-one-body;EOB;SEOBNR
2405.20398,Scattering and dynamical capture of two black holes: synergies between numerical and analytical methods,Simone Albanesi; Alireza Rashti; Francesco Zappa; Rossella Gamba; William Cook; Boris Daszuta; Sebastiano Bernuzzi; Alessandro Nagar; David Radice,2024,2024-05-30,,gr-qc,gr-qc,,https://arxiv.org/abs/2405.20398,https://arxiv.org/pdf/2405.20398,EOB,foundations_hamiltonian_pn_pm;nr_calibration_eobnr_seobnr_teobresums;spin_precession;eccentric_hyperbolic_scattering;emri_test_mass_teukolsky;data_analysis_lvkc,foundations_hamiltonian_pn_pm,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body;EOB;TEOBResumS,effective-one-body;EOB;TEOBResumS
2406.04108,"Comparing second-order gravitational self-force and effective-one-body waveforms from inspiralling, quasi-circular black hole binaries with a non-spinning primary and a spinning secondary",Angelica Albertini; Alessandro Nagar; Josh Mathews; Georgios Lukes-Gerakopoulos,2024,2024-06-06,,gr-qc,gr-qc,,https://arxiv.org/abs/2406.04108,https://arxiv.org/pdf/2406.04108,EOB,nr_calibration_eobnr_seobnr_teobresums;gsf_gauge_invariants;spin_precession;eccentric_hyperbolic_scattering;emri_test_mass_teukolsky,nr_calibration_eobnr_seobnr_teobresums,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body;EOB;TEOBResumS,effective-one-body;EOB;TEOBResumS
2406.04878,Fourth Post-Minkowskian Local-in-Time Conservative Dynamics of Binary Systems,Donato Bini; Thibault Damour,2024,2024-06-07,,gr-qc,gr-qc;hep-th,,https://arxiv.org/abs/2406.04878,https://arxiv.org/pdf/2406.04878,EOB,foundations_hamiltonian_pn_pm;gsf_gauge_invariants;eccentric_hyperbolic_scattering,foundations_hamiltonian_pn_pm,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body,effective-one-body
2406.13654,Inspiral-merger-ringdown waveforms in Einstein-scalar-Gauss-Bonnet gravity within the effective-one-body formalism,Félix-Louis Julié; Lorenzo Pompili; Alessandra Buonanno,2024,2024-06-19,,gr-qc,gr-qc,,https://arxiv.org/abs/2406.13654,https://arxiv.org/pdf/2406.13654,EOB,foundations_hamiltonian_pn_pm;resummation_flux_waveform;nr_calibration_eobnr_seobnr_teobresums;spin_precession;data_analysis_lvkc,foundations_hamiltonian_pn_pm,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body;EOB;SEOBNR,effective-one-body;EOB;SEOBNR
2406.13737,The Born regime of gravitational amplitudes,Miguel Correia; Giulia Isabella,2024,2024-06-19,,hep-th,hep-th;gr-qc;hep-ph,,https://arxiv.org/abs/2406.13737,https://arxiv.org/pdf/2406.13737,EOB,nr_calibration_eobnr_seobnr_teobresums;spin_precession;eccentric_hyperbolic_scattering;emri_test_mass_teukolsky,nr_calibration_eobnr_seobnr_teobresums,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body;EOB,effective-one-body;EOB
2407.04762,"Effective-one-body waveform model for noncircularized, planar, coalescing black hole binaries II:high accuracy by improving logarithmic terms in resummations",Alessandro Nagar; Danilo Chiaramello; Rossella Gamba; Simone Albanesi; Sebastiano Bernuzzi; Veronica Fantini; Mattia Panzeri; Piero Rettegno,2024,2024-07-05,,gr-qc,gr-qc;astro-ph.HE,,https://arxiv.org/abs/2407.04762,https://arxiv.org/pdf/2407.04762,EOB,resummation_flux_waveform;nr_calibration_eobnr_seobnr_teobresums;spin_precession;eccentric_hyperbolic_scattering;data_analysis_lvkc,resummation_flux_waveform,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body;EOB;EOBNR;TEOBResumS,effective-one-body;EOB;EOBNR;TEOBResumS
2407.08538,Phenomenological model of gravitational self-force enhanced tides in inspiralling binary neutron stars,Natalie Williams; Patricia Schmidt; Geraint Pratten,2024,2024-07-11,,gr-qc,gr-qc;astro-ph.HE,,https://arxiv.org/abs/2407.08538,https://arxiv.org/pdf/2407.08538,EOB,nr_calibration_eobnr_seobnr_teobresums;gsf_gauge_invariants;tides_neutron_stars;eccentric_hyperbolic_scattering,nr_calibration_eobnr_seobnr_teobresums,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body;TEOBResumS,effective-one-body;TEOBResumS
2408.13917,A Mass-Shell Model of Compact Binary Coalescence,Noah M. MacKay,2024,2024-08-25,,gr-qc,gr-qc;hep-th,,https://arxiv.org/abs/2408.13917,https://arxiv.org/pdf/2408.13917,EOB,nr_calibration_eobnr_seobnr_teobresums;spin_precession;data_analysis_lvkc,nr_calibration_eobnr_seobnr_teobresums,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body,effective-one-body
2408.15322,"Spin the black circle: horizon absorption on non-circular, planar binary black hole dynamics",Danilo Chiaramello; Rossella Gamba,2024,2024-08-27,,gr-qc,gr-qc,,https://arxiv.org/abs/2408.15322,https://arxiv.org/pdf/2408.15322,EOB,resummation_flux_waveform;nr_calibration_eobnr_seobnr_teobresums;spin_precession;tides_neutron_stars;eccentric_hyperbolic_scattering,resummation_flux_waveform,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body;TEOBResumS,effective-one-body;TEOBResumS
2409.10672,Improved inspiral-merger-ringdown model for BBHs on elliptical orbits,Pratul Manna; Tamal RoyChowdhury; Chandra Kant Mishra,2024,2024-09-16,,gr-qc,gr-qc;astro-ph.HE,,https://arxiv.org/abs/2409.10672,https://arxiv.org/pdf/2409.10672,EOB,resummation_flux_waveform;nr_calibration_eobnr_seobnr_teobresums;spin_precession;eccentric_hyperbolic_scattering;data_analysis_lvkc,resummation_flux_waveform,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=TEOBResumS,TEOBResumS
2409.13866,"ESIGMAHM: An Eccentric, Spinning inspiral-merger-ringdown waveform model with Higher Modes for the detection and characterization of binary black holes",Kaushik Paul; Akash Maurya; Quentin Henry; Kartikey Sharma; Pranav Satheesh;  Divyajyoti; Prayush Kumar; Chandra Kant Mishra,2024,2024-09-20,,gr-qc,gr-qc;astro-ph.HE,,https://arxiv.org/abs/2409.13866,https://arxiv.org/pdf/2409.13866,EOB,foundations_hamiltonian_pn_pm;nr_calibration_eobnr_seobnr_teobresums;gsf_gauge_invariants;spin_precession;eccentric_hyperbolic_scattering;data_analysis_lvkc,foundations_hamiltonian_pn_pm,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body,effective-one-body
2410.05257,Conservative binary dynamics beyond order $α^5$ in electrodynamics,Donato Bini; Thibault Damour,2024,2024-10-07,,gr-qc,gr-qc;hep-th,,https://arxiv.org/abs/2410.05257,https://arxiv.org/pdf/2410.05257,EOB,foundations_hamiltonian_pn_pm;nr_calibration_eobnr_seobnr_teobresums;eccentric_hyperbolic_scattering,foundations_hamiltonian_pn_pm,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body,effective-one-body
2410.05386,Direct current memory effects in effective-one-body waveform models,Elisa Grilli; Andrea Placidi; Simone Albanesi; Gianluca Grignani; Marta Orselli,2024,2024-10-07,,gr-qc,gr-qc;astro-ph.HE;hep-th,,https://arxiv.org/abs/2410.05386,https://arxiv.org/pdf/2410.05386,EOB,foundations_hamiltonian_pn_pm;nr_calibration_eobnr_seobnr_teobresums;eccentric_hyperbolic_scattering,foundations_hamiltonian_pn_pm,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body;EOB;TEOBResumS,effective-one-body;EOB;TEOBResumS
2410.14674,Effects of waveform systematics on inferences of neutron star population properties and the nuclear equation of state,Anjali B. Yelikar; Richard O'Shaughnessy; Daniel Wysocki; Leslie Wade,2024,2024-10-18,,gr-qc,gr-qc;astro-ph.HE,,https://arxiv.org/abs/2410.14674,https://arxiv.org/pdf/2410.14674,EOB,nr_calibration_eobnr_seobnr_teobresums;spin_precession;tides_neutron_stars,nr_calibration_eobnr_seobnr_teobresums,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=TEOBResumS,TEOBResumS
2410.15192,Gravitational Wave Detector Sensitivity to Eccentric Black Hole Mergers,Shubhagata Bhaumik; V. Gayathri; Imre Bartos; Jeremiah Anglin; Gregorio Carullo; James Healy; Sergey Klimenko; Jacob Lange; Carlos Lousto; Tanmaya Mishra; Marek J. Szczepańczyk,2024,2024-10-19,,gr-qc,gr-qc;astro-ph.HE,,https://arxiv.org/abs/2410.15192,https://arxiv.org/pdf/2410.15192,EOB,nr_calibration_eobnr_seobnr_teobresums;eccentric_hyperbolic_scattering;data_analysis_lvkc,nr_calibration_eobnr_seobnr_teobresums,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=TEOBResumS,TEOBResumS
2410.16859,Accounting for numerical-relativity calibration uncertainty in gravitational-wave modeling and inference,Lorenzo Pompili; Alessandra Buonanno; Michael Pürrer,2024,2024-10-22,,gr-qc,gr-qc,,https://arxiv.org/abs/2410.16859,https://arxiv.org/pdf/2410.16859,EOB,nr_calibration_eobnr_seobnr_teobresums;data_analysis_lvkc,nr_calibration_eobnr_seobnr_teobresums,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body,effective-one-body
2410.17168,Incorporating waveform calibration error in gravitational-wave modeling and inference for SEOBNRv4,Ritesh Bachhar; Michael Pürrer; Stephen R. Green,2024,2024-10-22,,gr-qc,gr-qc,,https://arxiv.org/abs/2410.17168,https://arxiv.org/pdf/2410.17168,EOB,nr_calibration_eobnr_seobnr_teobresums;spin_precession;eccentric_hyperbolic_scattering;data_analysis_lvkc,nr_calibration_eobnr_seobnr_teobresums,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body;EOB;SEOBNR,effective-one-body;EOB;SEOBNR
2411.04024,Real modes and null memory contributions in effective-one-body models,Simone Albanesi,2024,2024-11-06,,gr-qc,gr-qc,,https://arxiv.org/abs/2411.04024,https://arxiv.org/pdf/2411.04024,EOB,nr_calibration_eobnr_seobnr_teobresums;spin_precession;emri_test_mass_teukolsky;data_analysis_lvkc,nr_calibration_eobnr_seobnr_teobresums,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body;TEOBResumS,effective-one-body;TEOBResumS
2411.09652,Strong Field Scattering of Black Holes: Assessing Resummation Strategies,Shaun Swain; Geraint Pratten; Patricia Schmidt,2024,2024-11-14,,gr-qc,gr-qc;hep-th,,https://arxiv.org/abs/2411.09652,https://arxiv.org/pdf/2411.09652,EOB,foundations_hamiltonian_pn_pm;resummation_flux_waveform;nr_calibration_eobnr_seobnr_teobresums;spin_precession;eccentric_hyperbolic_scattering,foundations_hamiltonian_pn_pm,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=EOB,EOB
2411.13714,Gravitational-wave signatures of nonviolent nonlocality,Brian C. Seymour; Yanbei Chen,2024,2024-11-20,,gr-qc,gr-qc;astro-ph.HE;hep-th,,https://arxiv.org/abs/2411.13714,https://arxiv.org/pdf/2411.13714,EOB,nr_calibration_eobnr_seobnr_teobresums;spin_precession;data_analysis_lvkc,nr_calibration_eobnr_seobnr_teobresums,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body,effective-one-body
2411.14893,Rapid eccentric spin-aligned binary black hole waveform generation based on deep learning,Ruijun Shi; Yue Zhou; Tianyu Zhao; Zhixiang Ren; Zhoujian Cao,2024,2024-11-22,,gr-qc,gr-qc;astro-ph.IM,,https://arxiv.org/abs/2411.14893,https://arxiv.org/pdf/2411.14893,EOB,nr_calibration_eobnr_seobnr_teobresums;spin_precession;eccentric_hyperbolic_scattering;data_analysis_lvkc,nr_calibration_eobnr_seobnr_teobresums,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=SEOBNR,SEOBNR
2412.12823,"Accurate waveforms for eccentric, aligned-spin binary black holes: The multipolar effective-one-body model SEOBNRv5EHM",Aldo Gamboa; Alessandra Buonanno; Raffi Enficiaud; Mohammed Khalil; Antoni Ramos-Buades; Lorenzo Pompili; Héctor Estellés; Michael Boyle; Lawrence E. Kidder; Harald P. Pfeiffer; Hannes R. Rüter; Mark A. Scheel,2024,2024-12-17,,gr-qc,gr-qc,,https://arxiv.org/abs/2412.12823,https://arxiv.org/pdf/2412.12823,EOB,foundations_hamiltonian_pn_pm;resummation_flux_waveform;nr_calibration_eobnr_seobnr_teobresums;spin_precession;eccentric_hyperbolic_scattering;data_analysis_lvkc,foundations_hamiltonian_pn_pm,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body;SEOBNR;TEOBResumS,effective-one-body;SEOBNR;TEOBResumS
2412.12831,Third post-Newtonian dynamics for eccentric orbits and aligned spins in the effective-one-body waveform model SEOBNRv5EHM,Aldo Gamboa; Mohammed Khalil; Alessandra Buonanno,2024,2024-12-17,,gr-qc,gr-qc,,https://arxiv.org/abs/2412.12831,https://arxiv.org/pdf/2412.12831,EOB,foundations_hamiltonian_pn_pm;resummation_flux_waveform;nr_calibration_eobnr_seobnr_teobresums;spin_precession;eccentric_hyperbolic_scattering,foundations_hamiltonian_pn_pm,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body;EOB;SEOBNR,effective-one-body;EOB;SEOBNR
2412.14249,Tidal contributions to the full gravitational waveform to the second-and-a-half post-Newtonian order,Eve Dones; Quentin Henry; Laura Bernard,2024,2024-12-18,,gr-qc,gr-qc;astro-ph.HE,,https://arxiv.org/abs/2412.14249,https://arxiv.org/pdf/2412.14249,EOB,foundations_hamiltonian_pn_pm;resummation_flux_waveform;nr_calibration_eobnr_seobnr_teobresums;spin_precession;tides_neutron_stars,foundations_hamiltonian_pn_pm,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body,effective-one-body
2412.16077,Comparing effective-one-body and Mathisson-Papapetrou-Dixon results for a spinning test particle on circular equatorial orbits around a Kerr black hole,Angelica Albertini; Viktor Skoupý; Georgios Lukes-Gerakopoulos; Alessandro Nagar,2024,2024-12-20,,gr-qc,gr-qc,,https://arxiv.org/abs/2412.16077,https://arxiv.org/pdf/2412.16077,EOB,foundations_hamiltonian_pn_pm;resummation_flux_waveform;spin_precession;emri_test_mass_teukolsky;data_analysis_lvkc,foundations_hamiltonian_pn_pm,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body;EOB,effective-one-body;EOB
